Hour,originRegion,destRegion,FareFactor
14,24,15,1.1717302623187533
14,24,16,1.1919683578763935
14,24,17,1.2591492035303289
14,24,18,1.3955861199186768
14,24,19,1.434621716560467
14,24,20,1.3334734200776204
14,24,21,1.3358146972333373
14,24,22,1.3996960394030045
14,24,23,1.3794034939939552
14,24,24,1.6231265961531534
14,24,25,1.5776941371468138
14,25,1,1.552045517699495
14,25,2,1.3277307373315232
14,25,3,1.4920890498112631
14,25,4,1.5353212104699538
14,25,5,1.3424140648621448
14,25,6,1.3530019638804516
14,25,7,1.3809756897696377
14,25,8,1.4067298080816646
14,25,9,1.4051126581328404
14,25,10,1.2642384069103827
14,25,11,1.282176685699851
14,25,12,1.3426185843395129
14,25,13,1.4783009592529126
14,25,14,1.4870122807692563
14,25,15,1.1731884962179933
14,25,16,1.27099764379745
14,25,17,1.2339417906861043
14,25,18,1.0835041028435857
14,25,19,1.1099371413490584
14,25,20,1.3504334065853005
14,25,21,1.1025468644271728
14,25,22,0.0
14,25,23,0.0
14,25,24,0.7596712720741893
14,25,25,1.3518530164977096
15,1,1,1.3992285011478283
15,1,2,1.3729044561264498
15,1,3,1.268060743713362
15,1,4,1.1142015405363515
15,1,5,1.2825996401893522
15,1,6,1.23064582054024
15,1,7,1.1696719214278495
15,1,8,1.1421080972756592
15,1,9,1.149735579295686
15,1,10,1.085105589791248
15,1,11,0.9588591654158872
15,1,12,1.041629137978935
15,1,13,1.0138115045139247
15,1,14,1.0732014695317247
15,1,15,0.9966636695557386
15,1,16,1.099368468602134
15,1,17,0.9262878164473768
15,1,18,0.8669443436775464
15,1,19,1.0360664055620927
15,1,20,1.1391166459194422
15,1,21,0.9057557719007252
15,1,22,1.0065751837394643
15,1,23,0.9352092225106703
15,1,24,0.6919226030602184
15,1,25,1.139322870555828
15,2,1,1.5488859048840342
15,2,2,1.5716488165905222
15,2,3,1.3796395768252185
15,2,4,1.18027408961818
15,2,5,1.4129018489262384
15,2,6,1.51142826345221
15,2,7,1.415015700181044
15,2,8,1.3850813745971786
15,2,9,1.2387254900483176
15,2,10,1.3237727691949481
15,2,11,1.0601741232346384
15,2,12,1.234352729975289
15,2,13,1.2586225365544772
15,2,14,1.1377545333652568
15,2,15,1.0110625076809636
15,2,16,1.4026539626970116
15,2,17,1.1151520241032047
15,2,18,1.1106812313933991
15,2,19,0.9204931693674779
15,2,20,1.1004195155122014
15,2,21,0.9383762842259241
15,2,22,1.0259962422460809
15,2,23,0.7380733036326107
15,2,24,1.1423966742573541
15,2,25,1.1935439424588232
15,3,1,1.2531926059324816
15,3,2,1.1453610608991878
15,3,3,1.264998301460453
15,3,4,1.1857820399782109
15,3,5,1.2693171501077671
15,3,6,1.0524627009578817
15,3,7,1.0153840687462259
15,3,8,0.965620833757634
15,3,9,1.0916302358009797
15,3,10,1.08433902427554
15,3,11,0.946806728780499
15,3,12,0.9096972857017356
15,3,13,0.9181444587788187
15,3,14,0.8414609718832212
15,3,15,0.8924518210459096
15,3,16,0.9987595972063706
15,3,17,0.9424976705320934
15,3,18,0.7951997095306588
15,3,19,0.4760709752799391
15,3,20,0.8961322369986757
15,3,21,1.0226203795807107
15,3,22,0.9296387786315367
15,3,23,0.0
15,3,24,0.8787866526395296
15,3,25,1.206820215633449
15,4,1,1.0729163968336457
15,4,2,0.9657750103286461
15,4,3,1.3648580125172611
15,4,4,1.5122788667585871
15,4,5,1.262657928979602
15,4,6,1.1693996172597056
15,4,7,1.041216884603557
15,4,8,1.0480400139666572
15,4,9,1.3635654706580023
15,4,10,1.18996935232768
15,4,11,1.3288439852005898
15,4,12,1.120321404989883
15,4,13,1.055369278755892
15,4,14,0.9019757125206223
15,4,15,0.8355629226631657
15,4,16,1.005652636110242
15,4,17,1.0345833849662038
15,4,18,0.8914741938640031
15,4,19,1.0946553908127015
15,4,20,1.1080398356631773
15,4,21,0.7904352993713398
15,4,22,0.9066392479761668
15,4,23,0.0
15,4,24,0.7148578852851744
15,4,25,1.2107425345857628
15,5,1,1.4811137989414929
15,5,2,1.4788282266387551
15,5,3,1.5782945426426305
15,5,4,1.4858231286239454
15,5,5,1.7445213296950446
15,5,6,1.5292500879929052
15,5,7,1.5177449987314748
15,5,8,1.403365162663197
15,5,9,1.6071508048564367
15,5,10,1.456518645698981
15,5,11,1.3893678469432673
15,5,12,1.386858208516713
15,5,13,1.3286832599712177
15,5,14,1.0872315789814029
15,5,15,1.0730348873443527
15,5,16,1.197947754390458
15,5,17,0.9947656959692099
15,5,18,0.9058948642360594
15,5,19,1.0955655496305219
15,5,20,1.2722029485225594
15,5,21,1.038379719019817
15,5,22,1.1073327856783242
15,5,23,0.9416799057038896
15,5,24,1.1481539015741473
15,5,25,1.381952010139288
15,6,1,1.7356424126448138
15,6,2,2.099743042808443
15,6,3,1.5771876563705778
15,6,4,1.5271370255486845
15,6,5,1.8441007903999194
15,6,6,2.0323477955824516
15,6,7,2.1727079790030994
15,6,8,1.8768201193279397
15,6,9,1.8541227432410945
15,6,10,1.7016742698434597
15,6,11,1.2189069862048192
15,6,12,1.6979124826851668
15,6,13,1.7315077338259925
15,6,14,1.3935684542853066
15,6,15,1.4841791563338922
15,6,16,1.1572769396020153
15,6,17,1.7013039346021421
15,6,18,1.322057613855153
15,6,19,1.306932349959583
15,6,20,1.3511198869259229
15,6,21,1.2065871941977526
15,6,22,0.9011275580462308
15,6,23,1.3145679284034495
15,6,24,1.5462842630010731
15,6,25,1.4003559120851279
15,7,1,1.697304328065841
15,7,2,1.7693434374408439
15,7,3,1.5919424091477175
15,7,4,1.2922444002882352
15,7,5,1.8479512103472546
15,7,6,2.1375424999016115
15,7,7,2.0383013759545365
15,7,8,1.971341631665308
15,7,9,1.861333182950817
15,7,10,1.8987290942935429
15,7,11,1.4945935426377455
15,7,12,1.8278788941776787
15,7,13,1.8813558314019012
15,7,14,1.5160118977430925
15,7,15,1.5248534755811498
15,7,16,1.4914848001012395
15,7,17,1.325625626504411
15,7,18,1.2406393284705655
15,7,19,1.1846745186601388
15,7,20,1.398695638035234
15,7,21,1.2662419057053746
15,7,22,1.0120827894745437
15,7,23,1.036357817563274
15,7,24,1.3871242704913251
15,7,25,1.4157817727125719
15,8,1,2.080687751455837
15,8,2,2.201442489082066
15,8,3,1.885226616222749
15,8,4,1.6360332409623577
15,8,5,1.9629865128060642
15,8,6,2.3016654661399785
15,8,7,2.4602372748669374
15,8,8,2.426384880433928
15,8,9,2.0456610187314173
15,8,10,2.324158236958805
15,8,11,1.776978562354975
15,8,12,2.4529779314710356
15,8,13,2.4285224493196185
15,8,14,2.3542009664484973
15,8,15,2.0594305329292295
15,8,16,1.9199142995523664
15,8,17,1.8880739208299564
15,8,18,1.4399874122271252
15,8,19,1.607882294206384
15,8,20,1.9051876293398213
15,8,21,1.7399690969698394
15,8,22,1.6070517322706452
15,8,23,1.4309935692137723
15,8,24,1.4876898373937053
15,8,25,1.779287866175136
15,9,1,1.5629921900130537
15,9,2,1.4913884690648158
15,9,3,1.5864071811697726
15,9,4,1.6777591801088005
15,9,5,1.8258656365739416
15,9,6,1.768851469926603
15,9,7,1.8397749803989911
15,9,8,1.6647693370764611
15,9,9,1.8636084286866892
15,9,10,1.841772313040025
15,9,11,1.7285285818569271
15,9,12,1.627131164787239
15,9,13,1.5123756185830968
15,9,14,1.501231167251556
15,9,15,1.3926222545786642
15,9,16,1.5503323809630674
15,9,17,1.2980039840047812
15,9,18,1.096899714895923
15,9,19,1.2060728265885743
15,9,20,1.39601919384838
15,9,21,1.1124276718578359
15,9,22,1.1697551394944654
15,9,23,0.8426599119072027
15,9,24,1.2923091599050256
15,9,25,1.4648774191775107
15,10,1,1.7145891955509873
15,10,2,1.6554023497158863
15,10,3,1.6786112999949014
15,10,4,1.5541197756506215
15,10,5,1.8244663788864164
15,10,6,1.830352901403389
15,10,7,2.0989225184792875
15,10,8,2.1358620549566543
15,10,9,2.1194179734429524
15,10,10,2.20164219642198
15,10,11,1.8070972729231403
15,10,12,2.067996958380065
15,10,13,2.047969095876085
15,10,14,1.7337873312040002
15,10,15,1.6641378401247013
15,10,16,1.7194811470101672
15,10,17,1.629463475345202
15,10,18,1.333821137996533
15,10,19,1.5072708000937247
15,10,20,1.5644787401885198
15,10,21,1.4003878350763652
15,10,22,1.1436036986244806
15,10,23,1.0997504616727414
15,10,24,1.290211701744053
15,10,25,1.511807474960999
15,11,1,1.1751071218233515
15,11,2,1.08863640104264
15,11,3,1.4437745733663414
15,11,4,1.7295686684167029
15,11,5,1.6164607095392112
15,11,6,1.3718968811181425
15,11,7,1.5143310880723475
15,11,8,1.5982769037198783
15,11,9,1.7756688469964763
15,11,10,1.8134476257559144
15,11,11,1.8870424642581614
15,11,12,1.6749823213300827
15,11,13,1.6272972147945164
15,11,14,1.3730944370969165
15,11,15,1.5186098296318302
15,11,16,1.8327358906595244
15,11,17,1.1558482368249299
15,11,18,1.0532525155775776
15,11,19,1.3621736002453593
15,11,20,1.429767267168388
15,11,21,1.046735233214742
15,11,22,1.013523254464463
15,11,23,0.9436220358196744
15,11,24,1.2843416004326718
15,11,25,1.7006411496801142
15,12,1,1.6966053686016165
15,12,2,1.75452717338942
15,12,3,1.6058272427146574
15,12,4,1.5126933349055969
15,12,5,1.7246091216171415
15,12,6,1.976672979025136
15,12,7,2.232804886008519
15,12,8,2.4248735270031894
15,12,9,2.027192598054865
15,12,10,2.2700876220421136
15,12,11,1.9139401390415571
15,12,12,2.3120556371705985
15,12,13,2.4112647160986174
15,12,14,2.3478714506611675
15,12,15,2.0999276835649465
15,12,16,2.1208709658212883
15,12,17,1.7429833520927438
15,12,18,1.7775218062878644
15,12,19,1.7664272420345817
15,12,20,2.0428417260745775
15,12,21,1.5763343774934668
15,12,22,1.441905455019048
15,12,23,1.4287650956098672
15,12,24,1.4692293930896234
15,12,25,1.7688547151364256
15,13,1,2.140349313266445
15,13,2,2.29079010430312
15,13,3,1.926513788238018
15,13,4,1.8887320487478987
15,13,5,2.2026255301372237
15,13,6,2.3297831436687315
15,13,7,2.6061853387764042
15,13,8,2.805030012052529
15,13,9,2.3736571759623764
15,13,10,2.5218483133823475
15,13,11,2.127458192332506
15,13,12,2.760743891712045
15,13,13,2.4590867276443045
15,13,14,2.865635700025783
15,13,15,2.512454998575486
15,13,16,2.212864464571313
15,13,17,2.3865393483927253
15,13,18,1.8894528099086265
15,13,19,1.8469878028484663
15,13,20,2.2528775118625246
15,13,21,1.935429639404581
15,13,22,1.416521840528249
15,13,23,1.4553706098791053
15,13,24,1.7391172823143464
15,13,25,1.9300806475411092
15,14,1,1.8977552762540923
15,14,2,1.7799769689222218
15,14,3,1.7615549922412266
15,14,4,1.3656159561178283
15,14,5,1.684212943103633
15,14,6,2.035312023401119
15,14,7,2.1193780728823057
15,14,8,2.6316485323475702
15,14,9,1.8155615020756424
15,14,10,2.0176675430622724
15,14,11,1.9700748618533879
15,14,12,2.5648250707479106
15,14,13,2.800024450663618
15,14,14,1.9212851687076753
15,14,15,2.2542368827729535
15,14,16,1.6582570237259209
15,14,17,2.1638618609503
15,14,18,1.736720609673091
15,14,19,1.73621096644457
15,14,20,2.493702516185453
15,14,21,1.6422353610502751
15,14,22,1.4745482619494672
15,14,23,1.3677890782441544
15,14,24,1.4528094652492023
15,14,25,1.8601365264123664
15,15,1,1.3952854742956935
15,15,2,1.2842895844315696
15,15,3,1.3258534479192865
15,15,4,1.2367410094682407
15,15,5,1.4357339639178117
15,15,6,1.3887510817517614
15,15,7,1.4626750373021826
15,15,8,1.641371230132303
15,15,9,1.4203293779369428
15,15,10,1.6084793876736947
15,15,11,1.4361020409070417
15,15,12,1.8849170109517577
15,15,13,1.822272664940615
15,15,14,2.0291513318022174
15,15,15,1.9016943961234147
15,15,16,1.6985049266594165
15,15,17,1.6856879775647153
15,15,18,1.617236828822347
15,15,19,1.4903761934452
15,15,20,1.5037143657568932
15,15,21,1.3913132352000195
15,15,22,1.3096206685975609
15,15,23,1.063103035811434
15,15,24,1.3723020054490214
15,15,25,1.2984148260486945
15,16,1,0.9906596218043886
15,16,2,1.1985410867080437
15,16,3,1.0567576456995422
15,16,4,1.2988473790812325
15,16,5,1.4265652841015175
15,16,6,1.0267165033705654
15,16,7,1.346168965861832
15,16,8,1.5033893252122987
15,16,9,1.4002565917663892
15,16,10,1.5632078161265328
15,16,11,1.7707785653555572
15,16,12,1.8052439778531908
15,16,13,1.5509830465354268
15,16,14,1.4741534752768115
15,16,15,1.7458476502572244
15,16,16,1.9135649849380507
15,16,17,1.1247243790941353
15,16,18,1.3700649872769275
15,16,19,1.46379834136353
15,16,20,1.544443424791856
15,16,21,1.2249271407431321
15,16,22,1.2090273004710468
15,16,23,1.0495278091895284
15,16,24,1.20346324653061
15,16,25,1.654568804617943
15,17,1,1.2772827255200834
15,17,2,1.1710132638806707
15,17,3,1.1818223950387912
15,17,4,1.0647423005233125
15,17,5,1.5731463774984975
15,17,6,1.487999052005382
15,17,7,1.4885065787203227
15,17,8,1.5996350178427041
15,17,9,1.4299985779022837
15,17,10,1.3607173964043342
15,17,11,1.3417721077444889
15,17,12,1.704241120263767
15,17,13,1.8363191896229503
15,17,14,1.9236580812462247
15,17,15,1.9962812579559985
15,17,16,1.3502112505347847
15,17,17,1.76737887887649
15,17,18,1.769384117052499
15,17,19,1.6962819616176366
15,17,20,1.6293268113323471
15,17,21,1.7419355712744031
15,17,22,1.5333841244419428
15,17,23,1.4579874999313156
15,17,24,1.5493710408455963
15,17,25,1.2676405669344022
15,18,1,1.2658235044419515
15,18,2,1.3853885353721678
15,18,3,1.2206519253812107
15,18,4,0.6451469725507147
15,18,5,1.0925241644200705
15,18,6,1.0616305899644922
15,18,7,1.0590488177438218
15,18,8,1.364234104560349
15,18,9,1.073092278011219
15,18,10,1.3479409084401688
15,18,11,1.1813909628355772
15,18,12,1.4763081626759589
15,18,13,1.6481849136316618
15,18,14,1.6222919874874193
15,18,15,1.770555376325078
15,18,16,1.3903652635511412
15,18,17,1.6344715197573896
15,18,18,1.896994056601362
15,18,19,1.8164220779282565
15,18,20,1.4096727666664706
15,18,21,1.7447543454063772
15,18,22,1.5514606407960985
15,18,23,1.3696586517573255
15,18,24,1.6863446741590584
15,18,25,0.9860903485732669
15,19,1,0.8168896416408119
15,19,2,1.0879897182140246
15,19,3,1.012646013191647
15,19,4,1.1307050451918705
15,19,5,1.0465436008230007
15,19,6,1.0211263339504315
15,19,7,0.7866833327461675
15,19,8,1.120216054294183
15,19,9,1.0772412237186662
15,19,10,1.1835726219081983
15,19,11,1.3416917857904442
15,19,12,1.2678088684048503
15,19,13,1.3004196015991596
15,19,14,1.3191938572145963
15,19,15,1.461192983914008
15,19,16,1.4843261974897097
15,19,17,1.3189172973243213
15,19,18,1.5053607490621692
15,19,19,1.570057938968795
15,19,20,1.5840544359941937
15,19,21,1.311949216350529
15,19,22,1.1226364702796834
15,19,23,1.1372830726171765
15,19,24,1.5641083894963952
15,19,25,1.1930013137465665
15,20,1,1.3269811749487
15,20,2,1.1358436667628156
15,20,3,0.986540692362105
15,20,4,1.5169537943016043
15,20,5,1.57836496772465
15,20,6,1.1974153529357985
15,20,7,1.315832399047397
15,20,8,1.5768072288014052
15,20,9,1.4281022043906544
15,20,10,1.4050260329766018
15,20,11,1.4076397991672847
15,20,12,1.5110338647003456
15,20,13,1.7568139514268684
15,20,14,1.8177380966849666
15,20,15,1.5301099743068531
15,20,16,1.3353637535975689
15,20,17,1.2790594265051982
15,20,18,1.3551262257420453
15,20,19,1.242735378032659
15,20,20,1.3810537502551752
15,20,21,1.3295944189138647
15,20,22,1.0963328527287879
15,20,23,1.1008657675536442
15,20,24,1.3785525219520864
15,20,25,1.477079673562053
15,21,1,1.1535284802910843
15,21,2,1.216089858294879
15,21,3,1.2955042925201072
15,21,4,1.2002009372662192
15,21,5,1.2295295578840033
15,21,6,1.3377958081610497
15,21,7,1.3980996300892201
15,21,8,1.569044569906089
15,21,9,1.0825919771471573
15,21,10,1.436285945237998
15,21,11,1.2733579040049152
15,21,12,1.533743453236572
15,21,13,1.7521882048513435
15,21,14,1.7294087726193146
15,21,15,1.6681303504174967
15,21,16,1.335693511079004
15,21,17,1.9879737075070918
15,21,18,1.9026249474937027
15,21,19,1.7010294474168046
15,21,20,1.893599269495134
15,21,21,1.9971010314963626
15,21,22,1.9498433536419921
15,21,23,1.5522130023270264
15,21,24,1.7028363068983905
15,21,25,1.4534113884718232
15,22,1,1.2296176773282923
15,22,2,1.1516839955764304
15,22,3,0.9750569965384602
15,22,4,0.0
15,22,5,0.0
15,22,6,1.1285598504403975
15,22,7,1.1004279788329585
15,22,8,1.1764074469051908
15,22,9,0.8166193702865805
15,22,10,1.0414790601098682
15,22,11,1.198024655026912
15,22,12,1.1977428004252415
15,22,13,1.3864231256901016
15,22,14,1.6157611561111314
15,22,15,1.424816425891374
15,22,16,1.0559524383660528
15,22,17,1.3746395372490117
15,22,18,1.6676894607021127
15,22,19,1.4049407295214043
15,22,20,1.4769476146146385
15,22,21,1.7574643341755303
15,22,22,1.9006094056080487
15,22,23,1.8331743911316263
15,22,24,1.7858479652004688
15,22,25,0.0
15,23,1,0.9188094159510489
15,23,2,1.0107022464165578
15,23,3,0.8205572053746476
15,23,4,0.0
15,23,5,0.8991673656753358
15,23,6,0.8630230797933764
15,23,7,1.6164408065216174
15,23,8,1.0852810017322756
15,23,9,0.0
15,23,10,0.9114092197502394
15,23,11,1.0467128877341505
15,23,12,1.2055094839888578
15,23,13,1.0468916917620648
15,23,14,1.2032234004983733
15,23,15,1.354790100828141
15,23,16,1.142321353627665
15,23,17,1.303356607474182
15,23,18,1.3194839690411446
15,23,19,1.225114149291141
15,23,20,1.238889331121777
15,23,21,1.4808887292599782
15,23,22,1.5111770653540721
15,23,23,1.6820622201405238
15,23,24,1.6079960914801028
15,23,25,0.0
15,24,1,1.300711091596246
15,24,2,0.9335818140481883
15,24,3,0.0
15,24,4,0.8322121616364101
15,24,5,1.0722693919890396
15,24,6,1.076647972076659
15,24,7,1.1804464776915762
15,24,8,1.2210582256485183
15,24,9,0.9297621958081834
15,24,10,1.0133693457928707
15,24,11,1.0256516182679232
15,24,12,1.1866726427033765
15,24,13,1.1565003465902968
15,24,14,1.3692230162015098
15,24,15,1.1432699032486948
15,24,16,1.2564738027689886
15,24,17,1.2972949060300638
15,24,18,1.625860265980378
15,24,19,1.6135097012963573
15,24,20,1.4198326554431757
15,24,21,1.4993887623027702
15,24,22,1.6523150044664203
15,24,23,1.5973498233952854
15,24,24,1.7845364806529125
15,24,25,1.7109151162877687
15,25,1,1.7552063554201163
15,25,2,1.5666206144007646
15,25,3,1.93361680822912
15,25,4,1.60238079450174
15,25,5,1.68879583793848
15,25,6,1.608408532285546
15,25,7,1.5826184673152588
15,25,8,1.751304001057412
15,25,9,1.6058964091221357
15,25,10,1.6086799831098841
15,25,11,1.582010320381545
15,25,12,1.611519033344414
15,25,13,1.7838957227269658
15,25,14,1.7800453080458305
15,25,15,1.392577464913091
15,25,16,1.6150222241729644
15,25,17,1.6267968322045196
15,25,18,0.0
15,25,19,1.429436484964455
15,25,20,1.7580092145408128
15,25,21,1.6115895692912385
15,25,22,1.905781733962106
15,25,23,0.0
15,25,24,1.076151360388588
15,25,25,1.684228337029673
16,1,1,1.3547046659889288
16,1,2,1.322233119582534
16,1,3,1.2293808127938732
16,1,4,1.1017102430847443
16,1,5,1.1838661502512495
16,1,6,1.2071408508768169
16,1,7,1.1501509424776213
16,1,8,1.1312341582912577
16,1,9,1.153298694176578
16,1,10,1.153143196348588
16,1,11,1.0055979018304475
16,1,12,1.087816175631081
16,1,13,1.0069017132123952
16,1,14,1.1231285742339514
16,1,15,0.8978291948427289
16,1,16,1.0872704848359198
16,1,17,0.8875743245205951
16,1,18,0.9982499192972075
16,1,19,0.7948991871002031
16,1,20,1.021169067381203
16,1,21,0.8488539968817621
16,1,22,0.7971156369779526
16,1,23,0.9122688659146686
16,1,24,0.7588224046899645
16,1,25,1.1322850431172116
16,2,1,1.502500245688082
16,2,2,1.5617658338089218
16,2,3,1.3611854323663946
16,2,4,1.2351014570758676
16,2,5,1.452375966130762
16,2,6,1.466767069921764
16,2,7,1.4484510368388708
16,2,8,1.3470376899275125
16,2,9,1.3447851926988887
16,2,10,1.2034828818592236
16,2,11,1.1466273477891058
16,2,12,1.2116612100284103
16,2,13,1.3178932361089133
16,2,14,1.0798998614081556
16,2,15,1.131997378495037
16,2,16,1.2861279440113147
16,2,17,0.9952624143419881
16,2,18,0.9678345583066778
16,2,19,1.0452781156798354
16,2,20,1.1308718969249432
16,2,21,0.9425743312601184
16,2,22,1.009650404084903
16,2,23,0.8295330415794
16,2,24,1.310032434319389
16,2,25,1.2508479698089348
16,3,1,1.2399010806489568
16,3,2,1.1859985284080967
16,3,3,1.2701277565332858
16,3,4,1.1242215452742905
16,3,5,1.1998895963369363
16,3,6,0.9825978600639439
16,3,7,0.9838169066484092
16,3,8,0.9585080970333174
16,3,9,1.1003265426497812
16,3,10,1.0009493035489427
16,3,11,0.995584117596745
16,3,12,0.961710007718676
16,3,13,1.0641457440879782
16,3,14,0.9961146551503762
16,3,15,1.0308420025242302
16,3,16,1.1023526115845446
16,3,17,0.7661913451955856
16,3,18,0.8065092141844877
16,3,19,1.0056665635005604
16,3,20,1.1344273922034418
16,3,21,0.8993182547206192
16,3,22,0.0
16,3,23,0.0
16,3,24,0.7309185486253434
16,3,25,1.1454443205539184
16,4,1,1.065627532398482
16,4,2,1.041965601052031
16,4,3,1.2585415682423813
16,4,4,1.3923285794478528
16,4,5,1.2611563127968433
16,4,6,1.0668046606564832
16,4,7,1.0400149739789721
16,4,8,1.002999052488779
16,4,9,1.186300331465999
16,4,10,1.0918697198549148
16,4,11,1.3061020439051971
16,4,12,1.0757138323779516
16,4,13,1.0300039177477691
16,4,14,0.9667611444165003
16,4,15,1.001487050566675
16,4,16,1.1549060876564587
16,4,17,1.061922910622629
16,4,18,0.8496704565836988
16,4,19,1.0839095150887994
16,4,20,1.08978653682337
16,4,21,0.8915617898629423
16,4,22,0.8745173042881662
16,4,23,0.7818262791110738
16,4,24,0.8259701069005057
16,4,25,1.1456018993976576
16,5,1,1.4987148855612218
16,5,2,1.4894089838566413
16,5,3,1.6653356345509587
16,5,4,1.3771740640724226
16,5,5,1.6091191449336766
16,5,6,1.5186046688104797
16,5,7,1.4713505334583497
16,5,8,1.3282048309034342
16,5,9,1.5651939271493414
16,5,10,1.4831057499174434
16,5,11,1.2844675244653305
16,5,12,1.356106652892435
16,5,13,1.319463281553543
16,5,14,1.2243749154296701
16,5,15,1.186510630152047
16,5,16,1.2625682965966856
16,5,17,1.0441609845038624
16,5,18,1.0240227888803999
16,5,19,0.9442466436071408
16,5,20,1.3531152332631824
16,5,21,1.0083530940632957
16,5,22,1.213590926819599
16,5,23,0.7345571578476616
16,5,24,1.1831748451677144
16,5,25,1.3411255093457484
16,6,1,1.86836387923465
16,6,2,1.9997646338670731
16,6,3,1.8021114437553787
16,6,4,1.5776848645466044
16,6,5,1.9741896109899717
16,6,6,1.9726633496517398
16,6,7,2.0804299709478826
16,6,8,1.9336893987972716
16,6,9,1.9309914374180144
16,6,10,1.8504655686806513
16,6,11,1.5720198456939716
16,6,12,1.76137768025133
16,6,13,1.890041384588302
16,6,14,1.5525996573678298
16,6,15,1.4273993900387416
16,6,16,1.2712463351502081
16,6,17,1.3142197323383855
16,6,18,1.225643443178725
16,6,19,1.0301139710960914
16,6,20,1.3883578520956863
16,6,21,1.1405120930257497
16,6,22,1.09330649355177
16,6,23,1.3229130360494732
16,6,24,1.6614237378970107
16,6,25,1.5104407655694878
16,7,1,1.7447207357093792
16,7,2,1.7799736115202152
16,7,3,1.6202661123096902
16,7,4,1.6754106772303317
16,7,5,1.9036477979435162
16,7,6,2.114463074685336
16,7,7,2.064348530163242
16,7,8,2.0456731201343583
16,7,9,1.8260323306254655
16,7,10,1.9263581054220031
16,7,11,1.537690487514213
16,7,12,1.8267708390547255
16,7,13,1.8145077410645005
16,7,14,1.6604930775432964
16,7,15,1.6587734603733657
16,7,16,1.41945476992202
16,7,17,1.3988913257922408
16,7,18,1.1693049532376352
16,7,19,1.6471183597733003
16,7,20,1.4955357879362419
16,7,21,1.2378869896056015
16,7,22,1.0132833277598006
16,7,23,1.0068282076150548
16,7,24,1.080618085996059
16,7,25,1.5095445873218032
16,8,1,2.0609726802798622
16,8,2,2.1576616616589797
16,8,3,1.9015798784973341
16,8,4,1.6795780238299243
16,8,5,1.9362061414404024
16,8,6,2.3554832599276283
16,8,7,2.5314166467105887
16,8,8,2.411826172318492
16,8,9,2.0487993360029813
16,8,10,2.2890066669371074
16,8,11,1.900059762466263
16,8,12,2.4576851471110115
16,8,13,2.466066108169705
16,8,14,2.441492280457067
16,8,15,2.177738547413634
16,8,16,1.9725116014700643
16,8,17,1.818486183403956
16,8,18,1.561530431513635
16,8,19,1.6499336234689168
16,8,20,1.9612671087348446
16,8,21,1.7419958743466486
16,8,22,1.5073133423131089
16,8,23,1.6282678016018306
16,8,24,1.5201810452247086
16,8,25,1.886529417118736
16,9,1,1.5316619626736288
16,9,2,1.4013912599010243
16,9,3,1.6107233371526204
16,9,4,1.584593708238293
16,9,5,1.7511603560896993
16,9,6,1.7094851693236215
16,9,7,1.7482843803131172
16,9,8,1.6374652235472391
16,9,9,1.7246669644421868
16,9,10,1.7077090047753707
16,9,11,1.5506664199005165
16,9,12,1.642399012243666
16,9,13,1.606727140434675
16,9,14,1.3482600340152073
16,9,15,1.3595521798004437
16,9,16,1.2701580919011644
16,9,17,1.1314368820587508
16,9,18,1.1986178217030858
16,9,19,1.1117214483619984
16,9,20,1.5301332054029801
16,9,21,1.284345783594864
16,9,22,1.0503767745044252
16,9,23,0.9163201918328202
16,9,24,1.206092603572246
16,9,25,1.4723256520085557
16,10,1,1.6594279838443908
16,10,2,1.547670038660733
16,10,3,1.5041199302752364
16,10,4,1.7191675326199012
16,10,5,1.7542835912068657
16,10,6,1.8145057711321417
16,10,7,1.982023966686609
16,10,8,2.0899937548269722
16,10,9,2.046508354441524
16,10,10,2.1532076307289962
16,10,11,1.8464085325683255
16,10,12,2.0925099097846642
16,10,13,1.9929000804815964
16,10,14,1.744119563900077
16,10,15,1.77245769772125
16,10,16,1.9023870012460844
16,10,17,1.4707018318252039
16,10,18,1.4472032476199912
16,10,19,1.516599180959311
16,10,20,1.5914547569488349
16,10,21,1.360569638749999
16,10,22,1.1725209023885559
16,10,23,0.9497215057423827
16,10,24,1.2015456221884153
16,10,25,1.5852288712577898
16,11,1,1.133531930619298
16,11,2,1.070658323407944
16,11,3,1.46114188275021
16,11,4,1.6444053746417198
16,11,5,1.63993408283335
16,11,6,1.2544929331216683
16,11,7,1.4343338864168953
16,11,8,1.47033156466012
16,11,9,1.541331410843171
16,11,10,1.6908825345279757
16,11,11,1.790066511639199
16,11,12,1.5766977231106525
16,11,13,1.3692403596255087
16,11,14,1.329222716323911
16,11,15,1.4103314751995568
16,11,16,1.7000695360280824
16,11,17,1.1618045295341206
16,11,18,1.0915739447025037
16,11,19,1.1804336110469242
16,11,20,1.5231713207386401
16,11,21,1.1810199635675853
16,11,22,0.9907673116558808
16,11,23,0.9382711532026339
16,11,24,1.2152525160677206
16,11,25,1.4697865547527202
16,12,1,1.6811907681410805
16,12,2,1.8767774806537936
16,12,3,1.800453363156028
16,12,4,1.6802901292337462
16,12,5,1.9305575122404315
16,12,6,2.0301359067598543
16,12,7,2.2505237509301703
16,12,8,2.447701259073157
16,12,9,2.1086060205161345
16,12,10,2.413878519550984
16,12,11,1.976060971091929
16,12,12,2.37620120725827
16,12,13,2.4120279967569775
16,12,14,2.325717495646425
16,12,15,2.2564664356049895
