Hour,originRegion,destRegion,Speed
10,10,18,10.80211991020567
10,10,19,8.1696342797857
10,10,20,10.578946915204492
10,10,21,11.819517862658723
10,10,22,13.039482256475248
10,10,23,14.477403825658403
10,10,24,11.538315800142497
10,10,25,16.619437286543643
10,11,1,9.289017980090907
10,11,2,8.980788977593486
10,11,3,8.07987210447665
10,11,4,6.9671280758156575
10,11,5,7.39592537577733
10,11,6,7.617257808423369
10,11,7,7.383483558288258
10,11,8,7.6818604522654255
10,11,9,7.016583441817103
10,11,10,6.973302966249626
10,11,11,7.093466958345196
10,11,12,8.536191406246433
10,11,13,9.302656111795867
10,11,14,10.035714461538461
10,11,15,8.633868630431493
10,11,16,7.625548430932668
10,11,17,11.051094579125722
10,11,18,11.528753216754778
10,11,19,8.156582744200989
10,11,20,8.440026234940445
10,11,21,12.668563084908966
10,11,22,13.49992011674437
10,11,23,14.70910763974564
10,11,24,10.914445510376048
10,11,25,13.354401322667739
10,12,1,10.648718163410386
10,12,2,10.827863873976655
10,12,3,12.71456778188635
10,12,4,10.437688794732432
10,12,5,10.899301206881498
10,12,6,8.219819228945807
10,12,7,7.149887304022611
10,12,8,5.574201082967589
10,12,9,8.865981053217395
10,12,10,6.981687171359295
10,12,11,9.987773669351665
10,12,12,6.350760679417909
10,12,13,5.7908421437773185
10,12,14,7.06172645442052
10,12,15,7.415549699674467
10,12,16,8.314171282452161
10,12,17,10.885618102965699
10,12,18,10.064268854141257
10,12,19,8.970909901008927
10,12,20,11.302573233235451
10,12,21,12.454518108192865
10,12,22,13.966011802408937
10,12,23,15.36967541650899
10,12,24,13.41083886115965
10,12,25,17.300654981466838
10,13,1,12.039915412567531
10,13,2,12.659140064501688
10,13,3,12.862233041680128
10,13,4,11.126306332991836
10,13,5,10.757213536926244
10,13,6,9.652246894973317
10,13,7,8.093355111689263
10,13,8,4.934444631874528
10,13,9,9.445425896589759
10,13,10,7.2525455216234755
10,13,11,11.338278866632205
10,13,12,5.976562883008044
10,13,13,5.40849907224047
10,13,14,5.87883340974447
10,13,15,7.94026220589156
10,13,16,10.169723275395635
10,13,17,10.110780231451386
10,13,18,12.399611785070453
10,13,19,11.405740249090496
10,13,20,12.479419338550022
10,13,21,12.967469111975714
10,13,22,12.3454090633223
10,13,23,16.334902631455556
10,13,24,13.82446507434329
10,13,25,16.368151105367584
10,14,1,11.455981853139393
10,14,2,13.357762954093307
10,14,3,10.796766917309663
10,14,4,10.250674632879022
10,14,5,10.21158637209043
10,14,6,9.97599670644322
10,14,7,8.881232863001792
10,14,8,5.780623284769645
10,14,9,9.241301599097588
10,14,10,7.8461136383618095
10,14,11,10.493829584843542
10,14,12,6.334375523743128
10,14,13,5.488373581723593
10,14,14,7.171046151492485
10,14,15,7.67358089887168
10,14,16,9.452336739639755
10,14,17,9.718974345164662
10,14,18,12.12937568904186
10,14,19,11.615619668824792
10,14,20,12.297421953060809
10,14,21,12.971351317993731
10,14,22,13.553847104100324
10,14,23,16.654890706058094
10,14,24,13.738972329310345
10,14,25,14.698597749119825
10,15,1,11.217567982175623
10,15,2,13.147049543069684
10,15,3,12.757495676561197
10,15,4,9.578538028974009
10,15,5,10.500746328079915
10,15,6,10.520742900658808
10,15,7,8.21150474333676
10,15,8,7.820383608536798
10,15,9,8.763600153719008
10,15,10,7.169045136765376
10,15,11,9.47730525313421
10,15,12,6.765683961610373
10,15,13,7.23727847071486
10,15,14,7.188548129797513
10,15,15,6.721392641411314
10,15,16,7.36042893378599
10,15,17,9.469611597392184
10,15,18,8.983898329661653
10,15,19,8.33101366852392
10,15,20,10.56304802630149
10,15,21,12.187524204027799
10,15,22,13.710447948593632
10,15,23,15.690099967258936
10,15,24,12.87054028025763
10,15,25,15.097245601443413
10,16,1,11.729118377439866
10,16,2,12.59162071429277
10,16,3,10.067827544829523
10,16,4,8.884404828546165
10,16,5,10.460974105866361
10,16,6,9.996350466179276
10,16,7,10.604795385644685
10,16,8,8.959480153056301
10,16,9,7.560348266327249
10,16,10,7.117649315202736
10,16,11,7.56181119806381
10,16,12,7.673603490982433
10,16,13,9.616045958960576
10,16,14,10.36670602861507
10,16,15,7.797352373314659
10,16,16,6.334794599477739
10,16,17,11.778359529407314
10,16,18,10.95938290958422
10,16,19,7.301557922972807
10,16,20,8.827618807591538
10,16,21,13.609998640593844
10,16,22,14.90452680537153
10,16,23,16.726442914834575
10,16,24,10.785958026402136
10,16,25,14.917792790874525
10,17,1,13.401185753796923
10,17,2,14.13786395711492
10,17,3,13.396051816815898
10,17,4,11.728022654551095
10,17,5,11.43662676489693
10,17,6,11.709001995670073
10,17,7,10.791572233808006
10,17,8,9.467928127250483
10,17,9,9.706550026794986
10,17,10,8.814573026289969
10,17,11,11.881358032264211
10,17,12,9.523294262451042
10,17,13,9.180954253172043
10,17,14,9.19632531948052
10,17,15,9.245049902323418
10,17,16,11.082776695233859
10,17,17,7.330806741190095
10,17,18,9.070611566149626
10,17,19,9.558829729721447
10,17,20,11.741802528029666
10,17,21,8.25745484035686
10,17,22,10.879062227074895
10,17,23,14.125812380417734
10,17,24,12.224600404924644
10,17,25,15.568252416318797
10,18,1,12.517551212266515
10,18,2,15.16514904259928
10,18,3,12.522772690547653
10,18,4,10.154015973146853
10,18,5,9.74375059944462
10,18,6,12.547869945245067
10,18,7,10.999142589573738
10,18,8,10.520505371642939
10,18,9,9.543283254951106
10,18,10,9.11049809299134
10,18,11,11.44261484836503
10,18,12,8.878293640675667
10,18,13,10.479817741886023
10,18,14,11.597938035667775
10,18,15,8.603513884526198
10,18,16,8.955305786141592
10,18,17,9.143364923347049
10,18,18,7.269246148066792
10,18,19,7.247152876424088
10,18,20,8.21907324878049
10,18,21,7.875967278797912
10,18,22,10.253799147882129
10,18,23,12.786458909092742
10,18,24,9.3314001983929
10,18,25,14.885599422500945
10,19,1,12.963591132348647
10,19,2,14.015955187083753
10,19,3,12.131213864648707
10,19,4,11.540775074482987
10,19,5,10.560297038396897
10,19,6,11.30069474085494
10,19,7,11.339081050660266
10,19,8,10.588182939975566
10,19,9,8.51048512645074
10,19,10,8.862998303527093
10,19,11,8.410648312203927
10,19,12,8.974099406358256
10,19,13,10.812041226922034
10,19,14,11.140828406375858
10,19,15,8.697338471425656
10,19,16,7.299199419810617
10,19,17,10.094492908396127
10,19,18,7.505183761884539
10,19,19,6.990090739782963
10,19,20,7.471927851985359
10,19,21,8.59541888396285
10,19,22,9.548508449448263
10,19,23,11.577432442933198
10,19,24,8.020406717126102
10,19,25,14.16723639446584
10,20,1,14.036428111624469
10,20,2,14.787284461345052
10,20,3,13.62366475025239
10,20,4,8.949729415564377
10,20,5,11.090079568691078
10,20,6,12.702736870819667
10,20,7,12.32780615829849
10,20,8,11.133008564718885
10,20,9,10.992180111289022
10,20,10,10.096383299749004
10,20,11,8.043439150937376
10,20,12,10.363432088082277
10,20,13,11.295098974587525
10,20,14,11.401668866372878
10,20,15,10.269418467945208
10,20,16,8.135757362305744
10,20,17,12.380055183157893
10,20,18,7.322079928452939
10,20,19,7.643171149042327
10,20,20,7.444777281654464
10,20,21,11.321388599058084
10,20,22,12.640251390293889
10,20,23,12.309535933678758
10,20,24,8.830579656929448
10,20,25,16.84226412346613
10,21,1,13.342325235107456
10,21,2,15.040053789782375
10,21,3,14.105403501804382
10,21,4,11.685070207317075
10,21,5,12.398950216876468
10,21,6,12.84748694178436
10,21,7,12.374871414374262
10,21,8,11.015391629363378
10,21,9,11.26984890125975
10,21,10,11.348647943825386
10,21,11,13.299997327638334
10,21,12,11.547748736208126
10,21,13,11.585195732490446
10,21,14,12.577450904351542
10,21,15,11.88516503518615
10,21,16,13.01290438113664
10,21,17,9.158831858361987
10,21,18,7.883527703897804
10,21,19,8.104568407317213
10,21,20,11.53296116345507
10,21,21,6.870193849105233
10,21,22,8.213936589935605
10,21,23,10.465359928888885
10,21,24,9.172358919674178
10,21,25,15.552718754779853
10,22,1,13.362237128296398
10,22,2,14.363548714531005
10,22,3,12.841375070930233
10,22,4,10.8096417792
10,22,5,14.118594855299222
10,22,6,12.451482777872789
10,22,7,13.360206065027453
10,22,8,12.526096235250238
10,22,9,12.977721610590182
10,22,10,11.905667350115559
10,22,11,13.941480259327566
10,22,12,12.304542893363424
10,22,13,12.912301804724924
10,22,14,14.697907423906708
10,22,15,13.202476471535084
10,22,16,14.064111332775264
10,22,17,11.094942058282454
10,22,18,9.21600104923974
10,22,19,10.377302840338015
10,22,20,10.543719283539826
10,22,21,8.204840647492652
10,22,22,7.029796349052627
10,22,23,9.417986764770559
10,22,24,8.41559857308013
10,22,25,15.705522759024797
10,23,1,15.30413579094703
10,23,2,17.03932669872273
10,23,3,15.662880096053364
10,23,4,13.215638566055834
10,23,5,13.870438422475853
10,23,6,14.968417648014677
10,23,7,15.086422089571135
10,23,8,14.17067464115356
10,23,9,11.977784659242763
10,23,10,14.55159056115108
10,23,11,16.038147781805254
10,23,12,13.708472818207605
10,23,13,14.941075510488297
10,23,14,17.33195238652026
10,23,15,15.189511350385025
10,23,16,16.379974429860997
10,23,17,14.360544175141454
10,23,18,13.008169503857907
10,23,19,11.458533446145161
10,23,20,12.816126409944983
10,23,21,11.174357563865684
10,23,22,9.355668231657338
10,23,23,8.108656820214803
10,23,24,9.314547529963445
10,23,25,16.224551014555725
10,24,1,14.637360093203883
10,24,2,15.683755419321523
10,24,3,18.65469148567474
10,24,4,12.960948282609573
10,24,5,10.887523525861099
10,24,6,14.632116112985168
10,24,7,12.88313907186332
10,24,8,13.333501604476377
10,24,9,11.221869401506288
10,24,10,11.319091257022892
10,24,11,13.217827146798303
10,24,12,11.658844125740961
10,24,13,13.324605534028224
10,24,14,14.21330167563051
10,24,15,12.77296860380464
10,24,16,10.021732301694916
10,24,17,12.275070187362545
10,24,18,9.169847100903333
10,24,19,8.380898242585381
10,24,20,8.859114773347176
10,24,21,9.58461111819381
10,24,22,8.340555530073335
10,24,23,9.386279884943088
10,24,24,7.574904184199306
10,24,25,16.88163492349686
10,25,1,11.30684857420576
10,25,2,11.110083942842378
10,25,3,12.51052398126658
10,25,4,11.967209810944174
10,25,5,14.3996464914847
10,25,6,12.104630639609539
10,25,7,13.567999069468913
10,25,8,13.386063023554703
10,25,9,15.294433611193817
10,25,10,14.764515932233069
10,25,11,13.561535455506279
10,25,12,14.063399975076699
10,25,13,13.278114412822804
10,25,14,13.336836416039661
10,25,15,13.788881186787854
10,25,16,14.398070509370832
10,25,17,14.597966116481759
10,25,18,14.813163608831147
10,25,19,14.856468179467893
10,25,20,17.22564610317765
10,25,21,14.998673674971009
10,25,22,16.73914297200908
10,25,23,16.932796137931035
10,25,24,16.438565058125906
10,25,25,12.123534914718473
11,1,1,6.285689020807637
11,1,2,6.546461488445294
11,1,3,7.084689610618288
11,1,4,7.501930966792235
11,1,5,6.701417359667456
11,1,6,7.234710272995807
11,1,7,8.282311259830353
11,1,8,10.74312557131372
11,1,9,7.026483376839446
11,1,10,7.680931212026926
11,1,11,9.33850985633144
11,1,12,9.559795220397799
11,1,13,10.758274543633513
11,1,14,11.199492138785514
11,1,15,11.248814486284886
11,1,16,11.359150909217146
11,1,17,12.258108084084471
11,1,18,12.623600674036291
11,1,19,11.864496697775781
11,1,20,12.274551156163138
11,1,21,13.383186055778728
11,1,22,12.194434582045929
11,1,23,14.77969032840467
11,1,24,13.910111441482064
11,1,25,10.342152423229285
11,2,1,6.401705636676724
11,2,2,6.340242058148375
11,2,3,6.614870128577931
11,2,4,6.941501215118006
11,2,5,6.645930968146806
11,2,6,7.252848899796373
11,2,7,8.7073579890522
11,2,8,11.571752782221536
11,2,9,6.840266348956616
11,2,10,8.436704041983733
11,2,11,9.8708339954989
11,2,12,10.202603133617707
11,2,13,11.838163629629127
11,2,14,12.275175406891973
11,2,15,13.370008216150946
11,2,16,12.622126986666666
11,2,17,13.850727857069067
11,2,18,14.623276781462298
11,2,19,13.511716863212994
11,2,20,14.159013327253062
11,2,21,14.784693094439746
11,2,22,15.07609663577431
11,2,23,18.161133691015525
11,2,24,15.485794687434892
11,2,25,10.066428134696038
11,3,1,7.069109273830487
11,3,2,6.798876824593374
11,3,3,7.495305144859608
11,3,4,7.2934284806670115
11,3,5,7.8060855790015236
11,3,6,7.540399997764641
11,3,7,8.606310974562522
11,3,8,10.3947906902021
11,3,9,8.983650253305505
11,3,10,10.100190123040411
11,3,11,7.944886911765231
11,3,12,10.21008942869387
11,3,13,10.294005925403294
11,3,14,10.581969220715104
11,3,15,10.763195887463649
11,3,16,10.864640645801085
11,3,17,11.473022516342693
11,3,18,11.115696777638336
11,3,19,11.904643045230419
11,3,20,11.607502207272336
11,3,21,12.332070978323546
11,3,22,14.113083116605308
11,3,23,14.101691062500002
11,3,24,12.851038231793709
11,3,25,12.571154027250758
11,4,1,7.871141888702843
11,4,2,7.059003258956129
11,4,3,7.468954042511792
11,4,4,6.712145139800795
11,4,5,6.796755270972953
11,4,6,6.671154446890834
11,4,7,7.292765717128537
11,4,8,8.686339102076142
11,4,9,7.138617330806029
11,4,10,8.18492776474814
11,4,11,6.744723786168224
11,4,12,9.2780999046382
11,4,13,9.174255630587684
11,4,14,9.014984508124078
11,4,15,9.832817463175816
11,4,16,8.269168725746677
11,4,17,10.887975534681182
11,4,18,11.560399147669944
11,4,19,8.528225207302905
11,4,20,8.5080603511106
11,4,21,10.795784334883722
11,4,22,11.627236775036673
11,4,23,13.111454381861904
11,4,24,13.960185662731874
11,4,25,11.56392372408929
11,5,1,6.426571913729622
11,5,2,6.639718842575153
11,5,3,8.128837305786691
11,5,4,6.789656946123145
11,5,5,6.004537967841353
11,5,6,5.47266570754303
11,5,7,6.3107815871418715
11,5,8,8.318885788333537
11,5,9,6.657077998606146
11,5,10,7.910356082247052
11,5,11,6.907551178700804
11,5,12,7.946116426458116
11,5,13,8.348149108780794
11,5,14,9.007142829425124
11,5,15,8.467876816986093
11,5,16,7.84621180363832
11,5,17,11.789329812568635
11,5,18,11.197619243178293
11,5,19,9.568629351443121
11,5,20,9.988497829760549
11,5,21,11.514144375715002
11,5,22,12.714390320284698
11,5,23,13.526509733920705
11,5,24,13.020297261307114
11,5,25,13.3542734610831
11,6,1,7.541027715759021
11,6,2,7.249133365164754
11,6,3,7.209681305027937
11,6,4,6.823933601599012
11,6,5,5.690143147767915
11,6,6,5.114620344843318
11,6,7,5.668117784850959
11,6,8,8.441404811411964
11,6,9,5.741157811169357
11,6,10,6.212392319531069
11,6,11,8.5091559793554
11,6,12,7.585627009544471
11,6,13,9.144455368791274
11,6,14,10.161664819966724
11,6,15,10.880320954762592
11,6,16,11.072087958213604
11,6,17,12.125963515365203
11,6,18,12.061100954094352
11,6,19,12.055824162211982
11,6,20,12.097249577092883
11,6,21,13.016119990660746
11,6,22,14.141126704797218
11,6,23,13.787765075933134
11,6,24,14.479186084774293
11,6,25,11.456605791606938
11,7,1,8.101750564474035
11,7,2,8.825237087999184
11,7,3,8.794882157624526
11,7,4,7.744853654369522
11,7,5,6.51587871524671
11,7,6,5.14572988192386
11,7,7,5.423799803164769
11,7,8,6.35955244706725
11,7,9,5.558910846531484
11,7,10,5.536471710146366
11,7,11,7.0225480038861905
11,7,12,6.039422789049984
11,7,13,7.0566201058296585
11,7,14,8.67900522641514
11,7,15,8.382759345799023
11,7,16,9.868641528358209
11,7,17,11.969023569361623
11,7,18,11.587500207168098
11,7,19,9.344561629564543
11,7,20,11.288092728432503
11,7,21,12.341176264838396
11,7,22,12.790908503929744
11,7,23,16.536015389840266
11,7,24,15.29203084897317
11,7,25,13.108209809462014
11,8,1,10.842894677933327
11,8,2,11.115779528034736
11,8,3,10.75904854316117
11,8,4,8.99213453627221
11,8,5,8.891929118356835
11,8,6,7.700188015594315
11,8,7,6.075975620808325
11,8,8,5.125454716028661
11,8,9,7.382837021801684
11,8,10,5.624672281240922
11,8,11,8.874435522189259
11,8,12,5.465380510679047
11,8,13,4.791859225012017
11,8,14,6.644407276609111
11,8,15,8.485043691240936
11,8,16,9.972976218248846
11,8,17,10.785642573358484
11,8,18,11.827323335534713
11,8,19,11.236823020443069
11,8,20,11.747981244635596
11,8,21,12.197317069772508
11,8,22,12.664027818395356
11,8,23,15.441487097404302
11,8,24,14.183151675186608
11,8,25,13.428663528470512
11,9,1,7.66470567377489
11,9,2,6.52536930255358
11,9,3,8.45818889565624
11,9,4,7.226634180134565
11,9,5,6.805539260742227
11,9,6,5.3584813627867875
11,9,7,5.706139579538628
11,9,8,6.950514247827037
11,9,9,6.018365781014561
11,9,10,6.235835772911067
11,9,11,6.9964334131552715
11,9,12,6.974205288132504
11,9,13,7.281738815753824
11,9,14,8.189300190351195
11,9,15,7.371857455103426
11,9,16,7.253171877542522
11,9,17,10.237678368303783
11,9,18,10.17616512219053
11,9,19,8.0159119608135
11,9,20,9.950987737524999
11,9,21,11.552679598873395
11,9,22,11.43195904164842
11,9,23,15.781790659566292
11,9,24,12.85145526390935
11,9,25,13.988917252490982
11,10,1,7.741903369295865
11,10,2,7.288385682650142
11,10,3,10.023413973049015
11,10,4,8.093796396329894
11,10,5,7.598018193424816
11,10,6,5.573335637859901
11,10,7,5.602604155951857
11,10,8,5.7342151990906505
11,10,9,6.629792050967459
11,10,10,5.815532790128151
11,10,11,7.382025563633434
11,10,12,6.1312021003782275
11,10,13,6.222084063847289
11,10,14,8.46675684133648
11,10,15,7.714310051166392
11,10,16,7.55559656698803
11,10,17,9.8944096997805
11,10,18,11.72167101829565
11,10,19,8.12163832667091
11,10,20,10.320039477237243
11,10,21,12.043010897502421
11,10,22,11.642572956450882
11,10,23,15.969120823592496
11,10,24,12.050077339256097
11,10,25,14.644458161826776
11,11,1,8.770405819189952
11,11,2,8.876638196201922
11,11,3,8.533343992721566
11,11,4,6.61554140646516
11,11,5,7.202753147314942
11,11,6,6.750930044463791
11,11,7,7.645749879184607
11,11,8,7.894511959929833
11,11,9,6.9279942096566645
11,11,10,6.8879906106513324
11,11,11,7.111122168939622
11,11,12,8.889196399147474
11,11,13,9.582229759507554
11,11,14,9.269828080920206
11,11,15,8.875407131576127
11,11,16,7.624743290547529
11,11,17,11.291932270202784
11,11,18,10.63849025885507
11,11,19,7.76901163584157
11,11,20,8.124428671939892
11,11,21,12.42535511189954
11,11,22,13.890650670539822
11,11,23,14.111646001973812
11,11,24,11.732695213451242
11,11,25,12.237659968174905
11,12,1,10.480249398271482
11,12,2,10.992549939248631
11,12,3,9.952834334971644
11,12,4,10.090127220478363
11,12,5,9.42834921973588
11,12,6,7.643655573217883
11,12,7,6.563823976710116
11,12,8,5.510219996711457
11,12,9,8.035064679975047
11,12,10,6.591455337881599
11,12,11,9.747946102664336
11,12,12,6.421614019982473
11,12,13,5.484432734838918
11,12,14,7.189091192111822
11,12,15,7.276491611503386
11,12,16,7.93137581346313
11,12,17,10.58849184482258
11,12,18,10.294932357122383
11,12,19,8.826200282888008
11,12,20,10.69529274293266
11,12,21,12.281133621885935
11,12,22,14.008413602855757
11,12,23,15.634040308543286
11,12,24,12.916947761405428
11,12,25,14.39662343803213
11,13,1,11.019858451436384
11,13,2,12.223614558551963
11,13,3,10.839921437828693
11,13,4,10.282299705605313
11,13,5,9.4705529790033
11,13,6,9.08407755804583
11,13,7,7.596017163497252
11,13,8,4.837998536260086
11,13,9,8.477665556449354
11,13,10,6.6450641277928995
11,13,11,10.807488663925486
11,13,12,5.732307547645737
11,13,13,4.928051236302053
11,13,14,6.095757946111549
11,13,15,7.649292457602901
11,13,16,10.7621780214144
11,13,17,9.94019101792406
11,13,18,11.809339142263488
11,13,19,11.08570554928891
11,13,20,12.059853808191953
11,13,21,12.612946381100851
11,13,22,13.351483833501272
11,13,23,16.152132110222986
11,13,24,14.908790642496285
11,13,25,13.311971132085706
11,14,1,11.007012508474578
11,14,2,12.60154841763035
11,14,3,10.425048482031553
11,14,4,10.495444663555368
11,14,5,9.042747674009336
11,14,6,9.522042419014294
11,14,7,8.66739314238015
11,14,8,5.834874803464321
11,14,9,8.065715876819654
11,14,10,7.386456354972677
11,14,11,11.152972823214105
11,14,12,6.201152479389795
11,14,13,5.5892087966201744
11,14,14,7.365613562251094
11,14,15,7.078815090556048
11,14,16,10.164599034071024
11,14,17,9.939175825245677
11,14,18,11.16767068926642
11,14,19,11.924457506235912
11,14,20,12.17578464
11,14,21,12.830437062609889
11,14,22,13.653091821951955
11,14,23,16.55857169804834
11,14,24,14.24768555763994
11,14,25,12.654208788502052
11,15,1,10.632607090271256
11,15,2,12.919085039322557
11,15,3,10.79017933622442
11,15,4,9.624491663215986
11,15,5,9.389998086817572
11,15,6,9.38057544210229
11,15,7,8.206601935610385
11,15,8,7.5151472738154785
11,15,9,7.827978924201694
11,15,10,6.976067056446985
11,15,11,9.128778099801346
11,15,12,6.882313033396396
11,15,13,7.033691820507473
11,15,14,7.699862552670696
11,15,15,6.619347819553423
11,15,16,7.771883516962561
11,15,17,9.404735521322225
11,15,18,8.857530144465045
11,15,19,8.219749612682012
11,15,20,10.50153586997233
11,15,21,12.411223550047666
11,15,22,14.306109776652308
11,15,23,16.417879122355192
11,15,24,12.986839470083453
11,15,25,13.150517982407179
11,16,1,12.649433999463792
11,16,2,13.087803733798093
11,16,3,10.380567407017674
11,16,4,8.657545287230263
11,16,5,9.362844048486433
11,16,6,8.563190746987951
11,16,7,8.327034792277992
11,16,8,9.090705613894553
11,16,9,7.1183698920096585
11,16,10,7.095315544502423
11,16,11,7.490660469500502
11,16,12,7.84605263535453
11,16,13,9.172657337522645
11,16,14,10.20454349042176
11,16,15,7.851991846002728
11,16,16,6.218567727085445
11,16,17,11.032659063178048
11,16,18,9.043136731718626
11,16,19,7.006212905025438
11,16,20,8.421034787331434
11,16,21,13.421013691322338
11,16,22,14.733541555754035
11,16,23,15.479526904121633
11,16,24,11.890257820539041
11,16,25,13.786423182240448
11,17,1,13.048400138915627
11,17,2,14.802334884850328
11,17,3,12.312727876263978
11,17,4,10.387713922190802
11,17,5,10.312997298898006
11,17,6,11.95860596631899
11,17,7,11.213263762900036
11,17,8,9.407094978440785
11,17,9,9.570478415008784
11,17,10,9.411277352388758
11,17,11,12.250498295510324
11,17,12,9.571042629751553
11,17,13,9.149742060879365
11,17,14,9.487228616522254
11,17,15,9.767049286065026
11,17,16,11.7199401867488
11,17,17,7.128083264761
11,17,18,9.083109916283131
11,17,19,9.373358689414014
11,17,20,11.803990068975354
11,17,21,8.399863203091765
11,17,22,10.748951182259244
11,17,23,14.221398064673632
11,17,24,12.098747908283592
11,17,25,13.283970471189207
11,18,1,12.714623564003361
11,18,2,15.35902087512258
11,18,3,12.067918326315791
11,18,4,9.378624308655258
11,18,5,10.260089278447328
11,18,6,12.851225121149152
11,18,7,10.9970620362331
11,18,8,10.597294745326204
11,18,9,9.79873596644823
11,18,10,9.49676467063588
11,18,11,10.8135678655342
11,18,12,9.280109685194686
11,18,13,10.331630877412506
11,18,14,11.638880468080561
11,18,15,8.641494067924526
11,18,16,10.359161672766986
11,18,17,9.27650028335559
11,18,18,6.825303214552139
11,18,19,7.357705564213068
11,18,20,7.9474497698783315
11,18,21,8.026825228678247
11,18,22,10.164429407459004
11,18,23,13.134701353346296
11,18,24,9.080930599185544
11,18,25,12.086275246635145
11,19,1,12.58659238386852
11,19,2,14.400172157201823
11,19,3,9.556567291484923
11,19,4,9.611370456202488
11,19,5,8.632967157130727
11,19,6,10.938705915875575
11,19,7,10.930109854237196
11,19,8,10.340029356862134
11,19,9,7.9154870583880825
11,19,10,8.655013106970179
11,19,11,8.139739158244605
11,19,12,8.908122083293632
11,19,13,10.696100656201892
11,19,14,12.101142828537716
11,19,15,8.576458034375
11,19,16,7.193099585991509
11,19,17,10.257938751381216
11,19,18,7.470015633568267
11,19,19,7.009986469349179
11,19,20,7.274945464251757
11,19,21,8.918139026953316
11,19,22,10.425335035012269
11,19,23,12.9451007271574
11,19,24,8.264808155874986
11,19,25,13.438861272173217
11,20,1,13.357905849763485
11,20,2,14.089606935380711
11,20,3,11.142506069933939
11,20,4,8.812559299403626
11,20,5,10.422643716328125
11,20,6,12.62438681088113
11,20,7,11.464260433258431
11,20,8,11.160766031679687
11,20,9,9.565277933686415
11,20,10,9.649395202263214
11,20,11,7.574617384966104
11,20,12,10.607566324791291
11,20,13,11.621454431578398
11,20,14,12.435989925966052
11,20,15,10.489171000630755
11,20,16,8.10473756386037
11,20,17,13.04168349802008
11,20,18,8.490962833933322
11,20,19,7.274994027696181
11,20,20,7.4138495737236685
11,20,21,11.860224087698521
11,20,22,12.46189362184789
11,20,23,13.747841233075354
11,20,24,9.245977962969777
11,20,25,16.233574847292868
11,21,1,13.4107936455391
11,21,2,15.132996273757362
11,21,3,11.912268286924279
11,21,4,12.007320215718398
11,21,5,11.406447057613747
11,21,6,11.581823505340328
11,21,7,12.010865038933687
11,21,8,10.954907220278674
11,21,9,10.710204171360134
11,21,10,11.018404100198236
11,21,11,13.672474784295307
11,21,12,11.55524255780737
11,21,13,11.336578202746235
11,21,14,12.677758966930249
11,21,15,11.874177695089882
11,21,16,12.943966746377736
11,21,17,9.380414524949842
11,21,18,8.154592265161735
11,21,19,7.998293981011516
11,21,20,10.70314486135769
11,21,21,6.889734557228923
11,21,22,7.872668647369619
11,21,23,10.315914814147703
11,21,24,9.484981138925543
11,21,25,13.452574903232057
11,22,1,13.557211505810969
11,22,2,14.491717044551061
11,22,3,13.033265528434507
11,22,4,10.447811151688716
11,22,5,13.241171846967339
11,22,6,12.673469942234332
11,22,7,14.271983892684839
11,22,8,12.446002806359399
11,22,9,12.263359058823529
11,22,10,11.988385885578698
11,22,11,14.031875029675541
11,22,12,12.576159407654147
11,22,13,12.83017322060511
11,22,14,14.216969177803852
11,22,15,13.747550523993487
11,22,16,13.681864016556652
11,22,17,11.108317796108956
11,22,18,10.008578211130782
11,22,19,10.975130647207497
11,22,20,10.822242514470368
11,22,21,7.99001008438149
11,22,22,6.973988848082125
11,22,23,9.214977024794843
11,22,24,8.271803059874776
11,22,25,13.934670256628603
11,23,1,16.294700420214397
11,23,2,14.208859216089387
11,23,3,15.479794746622733
11,23,4,11.828436676527541
11,23,5,11.709373900250448
11,23,6,17.350034147368422
11,23,7,15.398156467577554
11,23,8,14.26661726234372
11,23,9,12.94458546745562
11,23,10,14.921418307357479
11,23,11,15.940541392336003
11,23,12,14.840192583336988
11,23,13,15.424902459607043
11,23,14,17.44819088397093
11,23,15,15.902735178577222
11,23,16,15.414311091508736
11,23,17,14.250550466921249
11,23,18,12.695413238484802
11,23,19,12.06784145083074
11,23,20,13.438871399141085
11,23,21,11.333923943729493
11,23,22,9.532850223619809
11,23,23,8.409311275962146
11,23,24,9.219877576141204
11,23,25,15.084388319303342
11,24,1,14.164463618092643
11,24,2,14.756022272816624
11,24,3,10.623607824620574
11,24,4,10.55762282283099
11,24,5,12.478027665932578
11,24,6,13.672110136028245
11,24,7,13.327157193693873
11,24,8,12.799575260733334
11,24,9,10.820959111911586
11,24,10,12.93254494036495
11,24,11,12.013107015782559
11,24,12,12.460013301571067
11,24,13,13.330665448274992
11,24,14,14.667287614685254
11,24,15,12.40350606380211
11,24,16,10.307893217060178
11,24,17,12.43300529228715
11,24,18,9.298314156939405
11,24,19,8.17868336044353
11,24,20,8.284515031282126
11,24,21,9.429149629561513
11,24,22,8.527758442937204
11,24,23,9.411333401690246
11,24,24,7.732534678213135
11,24,25,16.26096726901041
11,25,1,11.374947403046297
11,25,2,11.288718924493885
11,25,3,12.478999769680032
11,25,4,12.212769821769879
11,25,5,15.087000313428177
11,25,6,12.329498529931866
11,25,7,14.339039628834993
11,25,8,14.901334546871897
11,25,9,16.414263576395058
11,25,10,15.705104047659564
11,25,11,12.373599266634344
11,25,12,14.82532864556977
11,25,13,14.490465043041544
11,25,14,14.002669312900556
